concessionario;nome_commerciale;id_evento;evento_descrizione;quota_media;quota_min;quota_max;prob_implicita_media;num_ticket_coinvolti;num_righe_evento;importo_pagato_esposto;payout_potenziale_esposto;payout_potenziale_massimo_ticket;ticket_esclusi_montecarlo;ticket_incompatibili;ticket_correlati;ticket_misti;ticket_non_mappati;ticket_compatibili;righe_esito_mappato;righe_esito_non_mappato;num_famiglie_matrice;num_esiti_matrice;payout_incompatibile;payout_non_mappato;payout_misto;payout_correlato;impatto_atteso_stimato;impatto_compatibilita_stimato;pct_ticket_esclusi_montecarlo;pct_ticket_non_mappati;pct_righe_esito_non_mappato;peso_pct_su_nome_commerciale;peso_pct_su_concessionario
ADMIRAL;WWW.ADMIRALBET.IT;E1322;CALCIO | ITALIA - COPPA | Coppa Italia 2026/2027 | VINCENTE | Como;9,9;9,0;11,0;0,10202;20;20;33,55;173476,9;48410,25;0;0;0;0;20;0;0;20;0;0;0,0;173476,9;0,0;0,0;17698,148384;34695,38;0,0;100,0;100,0;4,647721;1,343286
ADMIRAL;WWW.ADMIRALBET.IT;E1154;CALCIO | BELGIO - I DIVISIONE | Belgio Jupiler Pro League 2026/27 | VINCENTE | Club Bruges;2,523171;2,25;2,6;0,397318;41;41;50,45;166989,21;48410,25;0;0;0;0;41;0;0;41;0;0;0,0;166989,21;0,0;0,0;66347,878961;33397,842;0,0;100,0;100,0;4,473906;1,29305
ADMIRAL;WWW.ADMIRALBET.IT;E1555;CALCIO | OLANDA - I DIVISIONE | Eredivisie 2026/27 | VINCENTE | PSV;1,708108;1,65;1,9;0,587186;37;37;67,5;149644,57;40976,34;0;0;0;0;37;0;0;37;0;0;0,0;149644,57;0,0;0,0;87869,265592;29928,914;0,0;100,0;100,0;4,009215;1,158745
ADMIRAL;WWW.ADMIRALBET.IT;E1621;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/27 Senza Real Madrid e Barcellona | VINCENTE SENZA SQUADRE X Y I.A. 5 | Atletico Madrid;1,65;1,65;1,65;0,606061;17;17;174,7;133227,62;48410,25;0;0;0;0;17;0;0;17;0;0;0,0;133227,62;0,0;0,0;80744,012121;26645,524;0,0;100,0;100,0;3,569379;1,031623
ADMIRAL;WWW.ADMIRALBET.IT;E1259;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 Senza Bayern Monaco | VINCENTE SENZA SQUADRA X I.A.5 | Borussia Dortmund;2,5;2,5;2,5;0,4;8;8;13,7;103122,73;48410,25;0;0;0;0;8;0;0;8;0;0;0,0;103122,73;0,0;0,0;41249,092;20624,546;0,0;100,0;100,0;2,762821;0,798512
ADMIRAL;WWW.ADMIRALBET.IT;E1403;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Napoli;6,064815;5,5;6,5;0,165911;54;54;232,85;102429,79;25625,93;0;0;0;0;54;0;0;54;0;0;0,0;102429,79;0,0;0,0;16994,254419;20485,958;0,0;100,0;100,0;2,744256;0,793146
ADMIRAL;WWW.ADMIRALBET.IT;E1417;CALCIO | ITALIA - II DIVISIONE | Serie B 2026 - 2027 | VINCENTE | Hellas Verona;2,9375;2,75;3,5;0,344156;4;4;5,25;84494,35;40976,34;0;0;0;0;4;0;0;4;0;0;0,0;84494,35;0,0;0,0;29079,224351;16898,87;0,0;100,0;100,0;2,263738;0,654266
ADMIRAL;WWW.ADMIRALBET.IT;E1362;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | ACCOPPIATA IN ORDINE FINALE INFO AGG | Inter - Como;20,0;20,0;20,0;0,05;3;3;4,0;80864,8;48410,25;0;0;0;0;3;0;0;3;0;0;0,0;80864,8;0,0;0,0;4043,24;16172,96;0,0;100,0;100,0;2,166496;0,626162
ADMIRAL;WWW.ADMIRALBET.IT;E1545;CALCIO | NORVEGIA - I DIVISIONE | Eliteserien 2026 | VINCENTE | Bodo/Glimt;1,826;1,57;2,15;0,553384;10;10;56,4;80648,0;48410,25;0;0;0;0;10;0;0;10;0;0;0,0;80648,0;0,0;0,0;44629,305101;16129,6;0,0;100,0;100,0;2,160688;0,624483
ADMIRAL;WWW.ADMIRALBET.IT;E1199;CALCIO | EUROPA - CHAMPIONS LEAGUE | UEFA Champions League 26/27 | VINCENTE | PSG;6,0;6,0;6,0;0,166667;11;11;245,1;72941,08;11604,9;0;0;0;0;11;0;0;11;0;0;0,0;72941,08;0,0;0,0;12156,846667;14588,216;0,0;100,0;100,0;1,954207;0,564806
ADMIRAL;WWW.ADMIRALBET.IT;E1430;CALCIO | ITALIA - III DIVISIONE | Serie C Girone C | VINCENTE | Us Salernitana;4,0;4,0;4,0;0,25;3;3;22,0;59511,08;40976,34;0;0;0;0;3;0;0;3;0;0;0,0;59511,08;0,0;0,0;14877,77;11902,216;0,0;100,0;100,0;1,594396;0,460813
ADMIRAL;WWW.ADMIRALBET.IT;E1619;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/2027 | VINCENTE | Real Madrid;2,158333;2,1;2,2;0,463438;12;12;78,8;53321,13;25625,93;0;0;0;0;12;0;0;12;0;0;0,0;53321,13;0,0;0,0;24711,057596;10664,226;0,0;100,0;100,0;1,428558;0,412882
ADMIRAL;WWW.ADMIRALBET.IT;E1325;CALCIO | ITALIA - COPPA | Coppa Italia 2026/2027 | VINCENTE | Juventus;6,0;6,0;6,0;0,166667;6;6;15,7;51353,02;40976,34;0;0;0;0;6;0;0;6;0;0;0,0;51353,02;0,0;0,0;8558,836667;10270,604;0,0;100,0;100,0;1,375829;0,397643
ADMIRAL;WWW.ADMIRALBET.IT;E1305;CALCIO | INGHILTERRA - II DIVISIONE | Championship 2026/27 | VINCENTE | West Ham;3,194444;2,75;3,25;0,313908;9;9;162,0;46542,12;11604,9;0;0;0;0;9;0;0;9;0;0;0,0;46542,12;0,0;0,0;14609,958415;9308,424;0,0;100,0;100,0;1,246937;0,36039
ADMIRAL;WWW.ADMIRALBET.IT;E1397;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Como;34,85;20,0;50,0;0,030208;20;20;547,95;45046,66;8750,0;0;0;0;0;20;0;0;20;0;0;0,0;45046,66;0,0;0,0;1360,760145;9009,332;0,0;100,0;100,0;1,206871;0,34881
ADMIRAL;WWW.ADMIRALBET.IT;E1645;CALCIO | TURCHIA - I DIVISIONE | Super Lig 2026/27 | VINCENTE | Galatasaray;2,1;2,1;2,1;0,47619;4;4;4,0;44098,6;25625,93;0;0;0;0;4;0;0;4;0;0;0,0;44098,6;0,0;0,0;20999,333333;8819,72;0,0;100,0;100,0;1,181471;0,341469
ADMIRAL;WWW.STARVEGAS.IT;E1619;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/2027 | VINCENTE | Real Madrid;2,14;2,1;2,2;0,467532;5;5;205,85;8950,11;3717,85;0;0;0;0;5;0;0;5;0;0;0,0;8950,11;0,0;0,0;4184,467013;1790,022;0,0;100,0;100,0;11,613167;0,069304
ADMIRAL;WWW.STARVEGAS.IT;E1297;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | VINCENTE | Man City;4,0625;3,75;5,0;0,25;4;4;202,0;8759,54;3717,85;0;0;0;0;4;0;0;4;0;0;0,0;8759,54;0,0;0,0;2189,885;1751,908;0,0;100,0;100,0;11,365894;0,067828
ADMIRAL;WWW.STARVEGAS.IT;E1399;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Inter;1,96;1,9;2,0;0,510526;5;5;207,0;8508,92;3717,85;0;0;0;0;5;0;0;5;0;0;0,0;8508,92;0,0;0,0;4344,027579;1701,784;0,0;100,0;100,0;11,040703;0,065887
ADMIRAL;WWW.STARVEGAS.IT;E1240;CALCIO | FRANCIA - I DIVISIONE | Ligue 1 2026/2027 | VINCENTE | PSG;1,13;1,13;1,13;0,884956;3;3;200,0;7534,96;3717,85;0;0;0;0;3;0;0;3;0;0;0,0;7534,96;0,0;0,0;6668,106195;1506,992;0,0;100,0;100,0;9,776947;0,058346
ADMIRAL;WWW.STARVEGAS.IT;E1264;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | VINCENTE | Bayern Monaco;1,15;1,15;1,15;0,869565;3;3;200,0;7534,96;3717,85;0;0;0;0;3;0;0;3;0;0;0,0;7534,96;0,0;0,0;6552,13913;1506,992;0,0;100,0;100,0;9,776947;0,058346
ADMIRAL;WWW.STARVEGAS.IT;E1555;CALCIO | OLANDA - I DIVISIONE | Eredivisie 2026/27 | VINCENTE | PSV;1,786667;1,73;1,9;0,560795;3;3;105,0;6034,71;3717,85;0;0;0;0;3;0;0;3;0;0;0,0;6034,71;0,0;0,0;3384,235503;1206,942;0,0;100,0;100,0;7,830306;0,046729
ADMIRAL;WWW.STARVEGAS.IT;E1645;CALCIO | TURCHIA - I DIVISIONE | Super Lig 2026/27 | VINCENTE | Galatasaray;2,1;2,1;2,1;0,47619;1;1;50,0;3717,85;3717,85;0;0;0;0;1;0;0;1;0;0;0,0;3717,85;0,0;0,0;1770,404762;743,57;0,0;100,0;100,0;4,824076;0,028788
ADMIRAL;WWW.STARVEGAS.IT;E1388;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | RETROCESSA | SI;1,3;1,3;1,3;0,769231;1;1;1,6;1914,49;1914,49;0;0;0;0;1;0;0;1;0;0;0,0;1914,49;0,0;0,0;1472,684615;382,898;0,0;100,0;100,0;2,484136;0,014824
ADMIRAL;WWW.STARVEGAS.IT;E1290;CALCIO | INGHILTERRA - I DIVISIONE | Premier League 26/27 | RETROCESSA | SI;1,5;1,5;1,5;0,666667;1;1;1,6;1914,49;1914,49;0;0;0;0;1;0;0;1;0;0;0,0;1914,49;0,0;0,0;1276,326667;382,898;0,0;100,0;100,0;2,484136;0,014824
ADMIRAL;WWW.STARVEGAS.IT;E1614;CALCIO | SPAGNA - I DIVISIONE | Liga 2026/2027 | RETROCESSA | SI;2,65;2,65;2,65;0,377358;1;1;1,6;1914,49;1914,49;0;0;0;0;1;0;0;1;0;0;0,0;1914,49;0,0;0,0;722,449057;382,898;0,0;100,0;100,0;2,484136;0,014824
ADMIRAL;WWW.STARVEGAS.IT;E1260;CALCIO | GERMANIA - I DIVISIONE | Bundesliga 2026/2027 | RETROCESSA | SI;2,95;2,95;2,95;0,338983;1;1;1,6;1914,49;1914,49;0;0;0;0;1;0;0;1;0;0;0,0;1914,49;0,0;0,0;648,979661;382,898;0,0;100,0;100,0;2,484136;0,014824
ADMIRAL;WWW.STARVEGAS.IT;E1237;CALCIO | FRANCIA - I DIVISIONE | Ligue 1 2026/2027 | RETROCESSA | SI;3,75;3,75;3,75;0,266667;1;1;1,6;1914,49;1914,49;0;0;0;0;1;0;0;1;0;0;0,0;1914,49;0,0;0,0;510,530667;382,898;0,0;100,0;100,0;2,484136;0,014824
ADMIRAL;WWW.STARVEGAS.IT;E1397;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | VINCENTE | Como;42,5;35,0;50,0;0,024286;2;2;52,15;1855,25;1755,25;0;0;0;0;2;0;0;2;0;0;0,0;1855,25;0,0;0,0;45,056071;371,05;0,0;100,0;100,0;2,40727;0,014366
ADMIRAL;WWW.STARVEGAS.IT;E1160;CALCIO | BRASILE - I DIVISIONE | Brasile A 2026 | VINCENTE | Flamengo;1,73;1,73;1,73;0,578035;2;2;7,0;1771,04;1224,58;0;0;0;0;2;0;0;2;0;0;0,0;1771,04;0,0;0,0;1023,722543;354,208;0,0;100,0;100,0;2,298003;0,013714
ADMIRAL;WWW.STARVEGAS.IT;E1002;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Costruttori 2026 | VINCENTE | Ferrari;5,666667;5,0;7,0;0,180952;3;3;250,0;1450,0;700,0;0;0;0;0;3;0;0;3;0;0;0,0;1450,0;0,0;0,0;262,380952;290,0;0,0;100,0;100,0;1,88144;0,011228
ADMIRAL;WWW.STARVEGAS.IT;E1157;CALCIO | BRASILE - COPPA | Copa do Brasil 2026 | VINCENTE | Palmeiras;2,6;2,6;2,6;0,384615;1;1;2,0;1224,58;1224,58;0;0;0;0;1;0;0;1;0;0;0,0;1224,58;0,0;0,0;470,992308;244,916;0,0;100,0;100,0;1,588947;0,009482
ADMIRAL;WWW.STARVEGAS.IT;E1580;CALCIO | PORTOGALLO - I DIVISIONE | Primera Liga 2026/27 | VINCENTE | Benfica;2,75;2,75;2,75;0,363636;1;1;2,0;1224,58;1224,58;0;0;0;0;1;0;0;1;0;0;0,0;1224,58;0,0;0,0;445,301818;244,916;0,0;100,0;100,0;1,588947;0,009482
ADMIRAL;WWW.STARVEGAS.IT;E1554;CALCIO | OLANDA - I DIVISIONE | Eredivisie 2026/27 | VINCENTE | Feyenoord;4,5;4,5;4,5;0,222222;1;1;2,0;1224,58;1224,58;0;0;0;0;1;0;0;1;0;0;0,0;1224,58;0,0;0,0;272,128889;244,916;0,0;100,0;100,0;1,588947;0,009482
ADMIRAL;WWW.STARVEGAS.IT;E1013;AUTOMOBILISMO | MONDO - CAMPIONATO FORMULA 1 | Formula 1 Mondiale Piloti 2026 | VINCENTE | Leclerc C.;6,0;6,0;6,0;0,166667;3;3;115,0;690,0;300,0;0;0;0;0;3;0;0;3;0;0;0,0;690,0;0,0;0,0;115,0;138,0;0,0;100,0;100,0;0,895306;0,005343
ADMIRAL;WWW.STARVEGAS.IT;E1389;CALCIO | ITALIA - I DIVISIONE | Serie A 2026/27 | T/T | 1;1,7;1,65;1,8;0,589226;3;3;85,0;620,01;246,24;0;0;0;0;3;0;0;3;0;0;0,0;620,01;0,0;0,0;365,325758;124,002;0,0;100,0;100,0;0,804491;0,004801
BBET;WWW.ALLINBET.EU;E5713;CALCIO | ITALIA - I DIVISIONE | Atalanta - Cagliari Calcio | 1X2 | 1;1,596588;1,56;1,65;0,626477;170;170;891,2;247763,61;28096,66;0;0;0;0;116;54;170;0;1;1;0,0;157771,95;0,0;0,0;155218,093401;31554,39;0,0;68,235294;0,0;1,388359;0,156288
BBET;WWW.ALLINBET.EU;E4975;CALCIO | INGHILTERRA - I DIVISIONE | Liverpool - Fulham FC | 1X2 | 1;1,448352;1,42;1,46;0,690466;91;91;639,3;240739,18;28096,66;0;0;0;0;72;19;91;0;1;1;0,0;176071,99;0,0;0,0;166222,154281;35214,398;0,0;79,120879;0,0;1,348997;0,151857
BBET;WWW.ALLINBET.EU;E6283;CALCIO | ITALIA - I DIVISIONE | Napoli - Bologna FC | 1X2 | 1;1,788811;1,73;1,82;0,55919;143;143;914,85;235516,71;27215,69;0;0;0;0;96;47;143;0;1;1;0,0;149354,17;0,0;0,0;131698,606434;29870,834;0,0;67,132867;0,0;1,319732;0,148563
BBET;WWW.ALLINBET.EU;E4839;CALCIO | INGHILTERRA - I DIVISIONE | Chelsea - Hull City | 1X2 | 1;1,230213;1,22;1,24;0,812891;94;94;520,6;225155,79;28096,66;0;0;0;0;77;17;94;0;1;1;0,0;188115,83;0,0;0,0;183027,227558;37623,166;0,0;81,914894;0,0;1,261674;0,142028
BBET;WWW.ALLINBET.EU;E5092;CALCIO | INGHILTERRA - I DIVISIONE | Sunderland - Arsenal | 1X2 | 2;1,4868;1,46;1,5;0,672601;75;75;586,35;224796,79;49109,14;0;0;0;0;62;13;75;0;1;1;0,0;191479,53;0,0;0,0;151198,543353;38295,906;0,0;82,666667;0,0;1,259663;0,141801
BBET;WWW.ALLINBET.EU;E4122;CALCIO | GERMANIA - I DIVISIONE | Borussia Dortmund - SC Paderborn | 1X2 | 1;1,245882;1,24;1,26;0,802659;85;85;806,35;213304,31;28096,66;0;0;0;0;64;21;85;0;1;1;0,0;145500,27;0,0;0,0;171210,614787;29100,054;0,0;75,294118;0,0;1,195264;0,134552
BBET;WWW.ALLINBET.EU;E6014;CALCIO | ITALIA - I DIVISIONE | Inter - Udinese | 1X2 | 1;1,26608;1,24;1,3;0,789957;125;125;714,8;176864,47;27215,69;0;0;0;0;84;41;125;0;1;1;0,0;124968,29;0,0;0,0;139715,286349;24993,658;0,0;67,2;0,0;0,991071;0,111566
BBET;WWW.ALLINBET.EU;E3801;CALCIO | FRANCIA - I DIVISIONE | Brest - Paris Saint-Germain | 1X2 | 2;1,289388;1,26;1,37;0,776051;49;49;602,2;174910,74;49109,14;0;0;0;0;39;10;49;0;1;1;0,0;135650,76;0,0;0,0;135739,722853;27130,152;0,0;79,591837;0,0;0,980123;0,110333
BBET;WWW.ALLINBET.EU;E8266;CALCIO | SPAGNA - I DIVISIONE | Athletic Bilbao - Elche | 1X2 | 1;1,419787;1,41;1,52;0,704456;47;47;428,25;153830,98;28096,66;0;0;0;0;38;9;47;0;1;1;0,0;120265,04;0,0;0,0;108367,13538;24053,008;0,0;80,851064;0,0;0,862001;0,097036
BBET;WWW.ALLINBET.EU;E6379;CALCIO | ITALIA - I DIVISIONE | Sassuolo Calcio - Juventus | 1X2 | 2;1,647732;1,59;1,66;0,606979;97;97;458,6;146397,81;27030,36;0;0;0;0;60;37;97;0;1;1;0,0;96417,77;0,0;0,0;88860,381906;19283,554;0,0;61,85567;0,0;0,820349;0,092347
BBET;WWW.ALLINBET.EU;E8813;CALCIO | TURCHIA - I DIVISIONE | Galatasaray - Kocaelispor | 1X2 | 1;1,288182;1,22;1,32;0,777049;22;22;231,5;145790,27;27215,69;0;0;0;0;16;6;22;0;1;1;0,0;86752,18;0,0;0,0;113286,122274;17350,436;0,0;72,727273;0,0;0,816945;0,091964
BBET;WWW.ALLINBET.EU;E8461;CALCIO | SPAGNA - I DIVISIONE | Real Madrid - Rayo Vallecano | 1X2 | 1;1,116316;1,11;1,14;0,895865;57;57;284,3;143988,61;27215,69;0;0;0;0;45;12;57;0;1;1;0,0;109603,99;0,0;0,0;128994,403308;21920,798;0,0;78,947368;0,0;0,806849;0,090828
BBET;WWW.ALLINBET.EU;E4650;CALCIO | GRECIA - I DIVISIONE | Olympiakos - OFI Creta | 1X2 | 1;1,1875;1,18;1,19;0,842117;16;16;50,7;119276,18;28096,66;0;0;0;0;13;3;16;0;1;1;0,0;88071,42;0,0;0,0;100444,440144;17614,284;0,0;81,25;0,0;0,668371;0,075239
BBET;WWW.ALLINBET.EU;E5909;CALCIO | ITALIA - I DIVISIONE | Genoa - Frosinone Calcio | 1X2 | 1;2,184028;2,09;2,21;0,457932;72;72;193,7;114484,88;28096,66;0;0;0;0;46;26;72;0;1;1;0,0;84966,64;0,0;0,0;52426,30558;16993,328;0,0;63,888889;0,0;0,641523;0,072217
BBET;WWW.ALLINBET.EU;E2263;CALCIO | BELGIO - I DIVISIONE | Club Bruges - Anversa | 1X2 | 1;1,256667;1,25;1,26;0,795767;15;15;36,4;111340,61;27215,69;0;0;0;0;12;3;15;0;1;1;0,0;53451,03;0,0;0,0;88601,204995;10690,206;0,0;80,0;0,0;0,623904;0,070233
BBET;WWW.ALLINBET.EU;E6099;CALCIO | ITALIA - I DIVISIONE | Lazio - Milan | 1X2 | 2;2,311569;2,3;2,37;0,432621;51;51;304,2;108942,43;28096,66;0;0;0;0;29;22;51;0;1;1;0,0;91623,74;0,0;0,0;47130,777344;18324,748;0,0;56,862745;0,0;0,610466;0,068721
BBET;WWW.ALLINBET.EU;E5821;CALCIO | ITALIA - I DIVISIONE | Como - Parma Calcio | 1X2 | 1;1,237679;1,22;1,26;0,808044;112;112;614,4;108479,17;18728,85;0;0;0;0;78;34;112;0;1;1;0,0;88487,46;0,0;0,0;87655,995969;17697,492;0,0;69,642857;0,0;0,60787;0,068428
BBET;WWW.ALLINBET.EU;E8790;CALCIO | TURCHIA - I DIVISIONE | Besiktas - Erzurumspor FK | 1X2 | 1;1,259375;1,21;1,3;0,794648;16;16;92,8;105969,91;27215,69;0;0;0;0;13;3;16;0;1;1;0,0;74523,17;0,0;0,0;84208,753905;14904,634;0,0;81,25;0,0;0,593809;0,066845
BBET;WWW.ALLINBET.EU;E3878;CALCIO | FRANCIA - I DIVISIONE | Lille - Troyes | 1X2 | 1;1,419;1,4;1,44;0,70478;20;20;143,6;99922,48;27215,69;0;0;0;0;14;6;20;0;1;1;0,0;61446,01;0,0;0,0;70423,405056;12289,202;0,0;70,0;0,0;0,559922;0,063031
BBET;WWW.ALLINBET.EU;E4273;CALCIO | GERMANIA - I DIVISIONE | Lipsia - Amburgo | 1X2 | 1;1,37;1,35;1,42;0,730182;18;18;59,0;99434,39;27030,36;0;0;0;0;10;8;18;0;1;1;0,0;39096,7;0,0;0,0;72605,176319;7819,34;0,0;55,555556;0,0;0,557187;0,062723
BBET;WWW.BBET.EU;E6283;CALCIO | ITALIA - I DIVISIONE | Napoli - Bologna FC | 1X2 | 1;1,785137;1,72;1,82;0,560314;366;366;1897,2;1143209,97;50000,0;0;0;0;0;272;94;366;0;1;1;0,0;962616,3;0,0;0,0;640556,871561;192523,26;0,0;74,31694;0,0;1,629913;0,721133
BBET;WWW.BBET.EU;E6014;CALCIO | ITALIA - I DIVISIONE | Inter - Udinese | 1X2 | 1;1,266515;1,22;1,31;0,789667;396;396;3418,65;1028445,49;50000,0;0;0;0;0;308;88;396;0;1;1;0,0;795852,21;0,0;0,0;812129,237741;159170,442;0,0;77,777778;0,0;1,46629;0,64874
BBET;WWW.BBET.EU;E5821;CALCIO | ITALIA - I DIVISIONE | Como - Parma Calcio | 1X2 | 1;1,235977;1,22;1,26;0,809147;353;353;1947,85;934499,37;50000,0;0;0;0;0;279;74;353;0;1;1;0,0;769028,33;0,0;0,0;756146,977398;153805,666;0,0;79,036827;0,0;1,332348;0,589479
BBET;WWW.BBET.EU;E5713;CALCIO | ITALIA - I DIVISIONE | Atalanta - Cagliari Calcio | 1X2 | 1;1,594402;1,56;1,65;0,627336;418;418;2222,3;883870,8;50000,0;0;0;0;0;313;105;418;0;1;1;0,0;659265,23;0,0;0,0;554483,901176;131853,046;0,0;74,880383;0,0;1,260165;0,557543
BBET;WWW.BBET.EU;E6379;CALCIO | ITALIA - I DIVISIONE | Sassuolo Calcio - Juventus | 1X2 | 2;1,647298;1,59;1,66;0,607116;322;322;1809,85;882574,35;44007,33;0;0;0;0;220;102;322;0;1;1;0,0;655659,62;0,0;0,0;535825,331685;131131,924;0,0;68,322981;0,0;1,258316;0,556725
BBET;WWW.BBET.EU;E4975;CALCIO | INGHILTERRA - I DIVISIONE | Liverpool - Fulham FC | 1X2 | 1;1,447311;1,42;1,46;0,690961;212;212;1377,1;842792,56;50000,0;0;0;0;0;160;52;212;0;1;1;0,0;621127,0;0,0;0,0;582336,566104;124225,4;0,0;75,471698;0,0;1,201598;0,531631
BBET;WWW.BBET.EU;E4122;CALCIO | GERMANIA - I DIVISIONE | Borussia Dortmund - SC Paderborn | 1X2 | 1;1,246205;1,24;1,26;0,802449;224;224;1480,1;743210,36;50000,0;0;0;0;0;176;48;224;0;1;1;0,0;616006,06;0,0;0,0;596388,123184;123201,212;0,0;78,571429;0,0;1,05962;0,468815
BBET;WWW.BBET.EU;E4839;CALCIO | INGHILTERRA - I DIVISIONE | Chelsea - Hull City | 1X2 | 1;1,230486;1,21;1,25;0,812715;247;247;1718,9;731371,56;50000,0;0;0;0;0;196;51;247;0;1;1;0,0;536047,75;0,0;0,0;594396,508567;107209,55;0,0;79,352227;0,0;1,042741;0,461347
BBET;WWW.BBET.EU;E5092;CALCIO | INGHILTERRA - I DIVISIONE | Sunderland - Arsenal | 1X2 | 2;1,489401;1,45;1,5;0,671425;217;217;1363,05;725183,46;49808,12;0;0;0;0;165;52;217;0;1;1;0,0;552359,6;0,0;0,0;486906,265595;110471,92;0,0;76,036866;0,0;1,033919;0,457443
BBET;WWW.BBET.EU;E8266;CALCIO | SPAGNA - I DIVISIONE | Athletic Bilbao - Elche | 1X2 | 1;1,419627;1,39;1,53;0,704571;161;161;1156,25;615566,55;47982,64;0;0;0;0;116;45;161;0;1;1;0,0;423780,88;0,0;0,0;433710,21608;84756,176;0,0;72,049689;0,0;0,877634;0,388297
BBET;WWW.BBET.EU;E6490;CALCIO | ITALIA - I DIVISIONE | Torino - Roma | 1X2 | 2;1,58524;1,57;1,61;0,630837;250;250;1388,1;587925,66;43598,52;0;0;0;0;174;76;250;0;1;1;0,0;440686,21;0,0;0,0;370885,252753;88137,242;0,0;69,6;0,0;0,838226;0,370862
BBET;WWW.BBET.EU;E5909;CALCIO | ITALIA - I DIVISIONE | Genoa - Frosinone Calcio | 1X2 | 1;2,16976;2,04;2,22;0,46103;167;167;936,9;538105,3;49808,12;0;0;0;0;111;56;167;0;1;1;0,0;431856,19;0,0;0,0;248082,567877;86371,238;0,0;66,467066;0,0;0,767195;0,339435
BBET;WWW.BBET.EU;E8354;CALCIO | SPAGNA - I DIVISIONE | Levante - Barcellona | 1X2 | 2;1,171937;1,15;1,25;0,85378;160;160;1016,7;517790,97;50000,0;0;0;0;0;127;33;160;0;1;1;0,0;379299,08;0,0;0,0;442079,520989;75859,816;0,0;79,375;0,0;0,738232;0,326621
BBET;WWW.BBET.EU;E3801;CALCIO | FRANCIA - I DIVISIONE | Brest - Paris Saint-Germain | 1X2 | 2;1,286648;1,26;1,35;0,777604;182;182;1368,0;493198,26;49808,12;0;0;0;0;146;36;182;0;1;1;0,0;413310,33;0,0;0,0;383512,71218;82662,066;0,0;80,21978;0,0;0,70317;0,311108
BBET;WWW.BBET.EU;E3878;CALCIO | FRANCIA - I DIVISIONE | Lille - Troyes | 1X2 | 1;1,420241;1,4;1,44;0,704186;83;83;412,65;455152,57;45234,09;0;0;0;0;60;23;83;0;1;1;0,0;344735,69;0,0;0,0;320512,176217;68947,138;0,0;72,289157;0,0;0,648927;0,287109
BBET;WWW.BBET.EU;E4273;CALCIO | GERMANIA - I DIVISIONE | Lipsia - Amburgo | 1X2 | 1;1,368983;1,35;1,44;0,730708;59;59;155,35;439897,64;50000,0;0;0;0;0;45;14;59;0;1;1;0,0;341542,56;0,0;0,0;321436,719573;68308,512;0,0;76,271186;0,0;0,627177;0,277486
BBET;WWW.BBET.EU;E3549;CALCIO | EUROPA - EUROPA LEAGUE | Juventus - NEC Nimega | 1X2 | 1;1,288026;1,26;1,41;0,776511;76;76;413,55;423433,55;49808,12;0;0;0;0;64;12;76;0;1;1;0,0;316023,61;0,0;0,0;328800,985953;63204,722;0,0;84,210526;0,0;0,603704;0,2671
BBET;WWW.BBET.EU;E2347;CALCIO | BELGIO - I DIVISIONE | Union Saint Gilloise - Lommel SK | 1X2 | 1;1,228837;1,22;1,23;0,813783;86;86;616,15;421959,54;49808,12;0;0;0;0;60;26;86;0;1;1;0,0;269269,65;0,0;0,0;343383,506216;53853,93;0,0;69,767442;0,0;0,601602;0,266171
BBET;WWW.BBET.EU;E6208;CALCIO | ITALIA - I DIVISIONE | Lecce - AC Monza | DC 1X | 1X;1,423692;1,38;1,43;0,702459;65;65;387,35;417466,09;49904,5;0;0;0;0;65;0;0;65;0;0;0,0;417466,09;0,0;0,0;293252,626466;83493,218;0,0;100,0;100,0;0,595196;0,263336
BBET;WWW.BBET.EU;E8813;CALCIO | TURCHIA - I DIVISIONE | Galatasaray - Kocaelispor | 1X2 | 1;1,289677;1,22;1,33;0,775955;93;93;714,45;414593,98;44007,33;0;0;0;0;72;21;93;0;1;1;0,0;342463,3;0,0;0,0;321706,320154;68492,66;0,0;77,419355;0,0;0,591101;0,261524
BBET;WWW.BGAME.IT;E4975;CALCIO | INGHILTERRA - I DIVISIONE | Liverpool - Fulham FC | 1X2 | 1;1,446301;1,43;1,46;0,691443;73;73;546,95;278133,33;28106,58;0;0;0;0;61;12;73;0;1;1;0,0;239429,72;0,0;0,0;192313,324997;47885,944;0,0;83,561644;0,0;1,611848;0,175446
